Order ID,Date,Region,Salesperson,Category,Product,Units Sold,Unit Price,Revenue,Discount,Profit
ORD463860,2/13/2024,South,Michael,Electronics,Tablet,15,423.49,6352.35,0.13,4587.33
ORD920175,4/11/2025,South,Grace,Stationery,Pen,50,1992.07,99603.5,0.03,75035.71
ORD182406,11/16/2023,West,Emmanuel,Furniture,Chair,7,632.89,4430.23,0.09,2923.82
ORD185143,12/23/2025,South,Josephine,Furniture,Chair,3,1401.51,4204.53,0.05,3532.73
ORD773283,4/13/2024,East,Michael,Groceries,Oil,4,990.77,3963.08,0.21,1969.32
ORD471570,5/4/2023,North,Yaw,Clothing,T-shirt,23,1546.56,35570.88,0.15,18695.8
ORD713923,10/24/2023,East,Priscilla,Groceries,Milk,50,1589.57,79478.5,0.13,55024.66
ORD557827,3/2/2023,West,Sarah,Furniture,Chair,2,1919.15,3838.3,0.09,2819.36
ORD390097,10/6/2025,East,Richard,Groceries,Oil,36,1376.2,49543.2,0.23,30729.48
ORD314803,4/15/2023,East,Evelyn,Electronics,Smartphone,24,1024.64,24591.36,0.02,20945.33
ORD432088,7/18/2025,West,Ama,Stationery,Pencil,18,649.04,11682.72,0.27,5593.28
ORD272368,7/17/2025,South,Sarah,Furniture,Desk,46,1042.06,47934.76,0.2,33386.03
ORD274301,2/15/2023,North,Richard,Stationery,Notebook,3,1467.34,4402.02,0.29,1899.63
ORD986002,4/9/2024,North,Priscilla,Electronics,Tablet,20,78.38,1567.6,0.26,894.2
ORD372218,1/8/2025,South,Daniel,Groceries,Rice,34,1386.34,47135.56,0.16,32272.24
ORD452011,4/30/2024,East,Grace,Clothing,T-shirt,16,38.15,610.4,0.26,311.91
ORD212584,10/2/2025,South,Yaw,Clothing,T-shirt,34,1978.74,67277.16,0.17,44389.1
ORD595168,3/16/2023,West,Emmanuel,Electronics,Laptop,24,1424.07,34177.68,0.16,19471.18
ORD952978,3/9/2024,East,Priscilla,Clothing,Jacket,40,1037.08,41483.2,0.16,24747.3
ORD715674,10/16/2024,South,Kwame,Stationery,Notebook,37,299.1,11066.7,0.24,5354.24
ORD491684,9/21/2024,West,Stephen,Stationery,Notebook,15,1437.26,21558.9,0.07,14835.17
ORD767289,11/14/2023,North,Emmanuel,Groceries,Rice,44,1979.73,87108.12,0.18,48183.07
ORD820649,6/19/2023,North,Grace,Furniture,Desk,39,99.19,3868.41,0.19,2225.73
ORD182521,6/3/2024,East,Kofi,Groceries,Rice,2,346.77,693.54,0.17,421.14
ORD994736,5/26/2023,West,Evelyn,Electronics,Smartphone,4,640.99,2563.96,0.19,1730.81
ORD620702,1/22/2023,East,Emmanuel,Electronics,Camera,33,1238.04,40855.32,0.15,30862.49
ORD706718,10/19/2023,South,Michael,Electronics,Tablet,47,1827.15,85876.05,0.24,39851.42
ORD934208,9/1/2024,North,Emmanuel,Electronics,Camera,36,1329.64,47867.04,0.13,25532.32
ORD965890,3/22/2024,West,Ama,Stationery,Marker,43,833.04,35820.72,0.02,26628.59
ORD387256,5/12/2024,South,Yaw,Electronics,Camera,20,351.51,7030.2,0,4276.21
ORD802243,9/17/2023,North,Ama,Groceries,Milk,2,307.14,614.28,0.14,457.81
ORD809210,10/21/2023,South,Evelyn,Electronics,Camera,38,985.97,37466.86,0.04,21944.03
ORD609788,10/16/2025,South,Anita,Groceries,Oil,41,344.68,14131.88,0.24,7715.68
ORD130123,7/6/2023,East,Daniel,Clothing,Dress,42,673.05,28268.1,0,19814.23
ORD129523,6/13/2023,North,Yaw,Stationery,Marker,26,1827.42,47512.92,0.05,36406.28
ORD599361,4/3/2024,South,Sarah,Clothing,Jeans,40,391.04,15641.6,0.22,8066.96
ORD684485,4/3/2023,South,Grace,Groceries,Rice,2,1688.31,3376.62,0.28,1970.75
ORD860921,6/11/2024,East,Priscilla,Clothing,Dress,21,519.98,10919.58,0.13,7457.31
ORD217019,3/19/2024,North,Anita,Furniture,Chair,36,1054.21,37951.56,0.04,32104.45
ORD699981,5/10/2024,East,Michael,Furniture,Sofa,43,1329.01,57147.43,0.3,35232.82
ORD745723,7/6/2025,South,Daniel,Stationery,Notebook,15,889.36,13340.4,0.23,7127.35
ORD938092,12/31/2024,North,Daniel,Clothing,Jeans,12,1964.51,23574.12,0.24,13584.13
ORD573587,12/8/2025,East,Kofi,Stationery,Notebook,11,265.79,2923.69,0.16,2169.23
ORD795096,10/13/2023,West,Anita,Furniture,Desk,11,1427.84,15706.24,0.21,9275.63
ORD372273,3/1/2024,North,Sarah,Furniture,Chair,22,1175.99,25871.78,0.05,21414.24
ORD589197,9/21/2023,West,Anita,Furniture,Sofa,48,169,8112,0.07,6528.85
ORD443271,12/23/2024,East,Michael,Clothing,Jacket,30,237.59,7127.7,0.24,4253.06
ORD762498,4/12/2024,East,Sarah,Electronics,Tablet,40,124.5,4980,0.07,3493.26
ORD199142,4/28/2025,North,Richard,Clothing,Dress,11,1595.09,17545.99,0.14,10387
ORD531402,7/26/2023,West,Kofi,Clothing,Jeans,9,1403.97,12635.73,0.02,7967.73
ORD379596,12/16/2023,South,Emmanuel,Stationery,Pen,32,241.58,7730.56,0.23,3754.09
ORD462415,1/18/2025,West,Yaw,Clothing,Dress,3,513.84,1541.52,0.22,1002.55
ORD883226,5/23/2023,North,Kwame,Furniture,Cabinet,11,1715.19,18867.09,0.07,14855.49
ORD402592,6/22/2024,East,Michael,Furniture,Sofa,16,1188.04,19008.64,0.21,13303.2
ORD835640,5/29/2025,West,Priscilla,Clothing,T-shirt,16,130.09,2081.44,0.21,1023.96
ORD179123,2/29/2024,West,Priscilla,Electronics,Tablet,12,434.26,5211.12,0.02,3664.93
ORD948263,11/6/2023,South,Emmanuel,Furniture,Chair,2,535.95,1071.9,0.08,598.11
ORD644271,1/16/2023,South,Ama,Clothing,T-shirt,28,614.3,17200.4,0.1,10720.02
ORD229919,1/18/2023,East,Kwame,Clothing,Jacket,3,673.89,2021.67,0.25,1236.51
ORD635139,4/23/2023,North,Yaw,Furniture,Sofa,26,166.68,4333.68,0.1,2492.26
ORD814027,2/2/2023,South,Josephine,Groceries,Oil,46,1746.91,80357.86,0.06,58207.75
ORD526852,10/11/2024,North,Richard,Electronics,Tablet,50,1858.09,92904.5,0.12,57762.21
ORD609094,3/7/2023,West,Grace,Furniture,Sofa,41,1469.07,60231.87,0.18,42271.38
ORD502167,2/3/2024,West,Stephen,Clothing,Jacket,12,364.68,4376.16,0.09,2628.56
ORD906339,2/19/2025,East,Evelyn,Stationery,Pencil,49,1089.97,53408.53,0.04,33926.67
ORD946727,1/4/2024,South,Grace,Groceries,Oil,29,1007.34,29212.86,0.25,13461.65
ORD764058,8/11/2023,South,Emmanuel,Clothing,T-shirt,48,798.1,38308.8,0.05,22523.95
ORD611009,11/2/2023,North,Emmanuel,Electronics,Laptop,23,1928.58,44357.34,0.03,33108.83
ORD423377,9/13/2024,South,Emmanuel,Clothing,Jeans,3,28.49,85.47,0.18,47.76
ORD812018,12/9/2025,East,Kwame,Furniture,Cabinet,35,1576.09,55163.15,0.19,34436.27
ORD581964,7/10/2025,South,Kofi,Electronics,Smartphone,13,927.55,12058.15,0.07,9621.06
ORD964750,12/26/2024,South,Sarah,Electronics,Camera,9,895.37,8058.33,0.22,4901.21
ORD257455,12/21/2023,North,Sarah,Electronics,Smartphone,10,1787.07,17870.7,0.02,10519.82
ORD822424,9/12/2025,East,Michael,Stationery,Pencil,36,1528.43,55023.48,0.13,32792.43
ORD484693,1/13/2025,North,Grace,Groceries,Bread,32,1047.29,33513.28,0.1,22818.31
ORD800907,4/2/2024,South,Yaw,Stationery,Pencil,36,945.04,34021.44,0.2,19277.11
ORD923441,2/22/2023,North,Yaw,Furniture,Desk,25,704.79,17619.75,0.18,10176.46
ORD729474,11/15/2025,South,Emmanuel,Groceries,Rice,33,1269.29,41886.57,0.17,21100.47
ORD908699,3/27/2023,East,Richard,Clothing,Jeans,35,887.26,31054.1,0.15,23626.47
ORD208300,7/18/2025,West,Michael,Groceries,Bread,19,1731.05,32889.95,0.15,23025.77
ORD876756,1/3/2024,South,Josephine,Furniture,Sofa,12,930.58,11166.96,0.05,8042.52
ORD312427,4/11/2025,North,Stephen,Clothing,Jacket,34,1542.29,52437.86,0.12,35464.61
ORD319696,2/7/2023,West,Stephen,Furniture,Desk,5,1176.08,5880.4,0.11,4245.15
ORD527907,9/23/2023,East,Josephine,Furniture,Cabinet,27,1547.59,41784.93,0,36189.72
ORD903068,12/29/2023,South,Emmanuel,Stationery,Pencil,24,1716.42,41194.08,0.01,36039.15
ORD758933,5/31/2024,East,Daniel,Furniture,Cabinet,25,1609.69,40242.25,0.18,25460.98
ORD909582,6/20/2023,North,Stephen,Stationery,Pen,7,1947.95,13635.65,0.07,9304.92
ORD706393,12/18/2024,North,Evelyn,Clothing,Jacket,19,739.38,14048.22,0.01,10402.28
ORD719788,5/20/2023,East,Grace,Clothing,Jeans,33,173.02,5709.66,0.01,3465.9
ORD872419,6/11/2024,East,Kwame,Stationery,Notebook,34,1223.69,41605.46,0.12,28409.57
ORD732664,4/21/2025,North,Priscilla,Clothing,Jeans,4,1866.41,7465.64,0.08,5078.62
ORD915554,4/24/2024,West,Daniel,Groceries,Milk,13,501.64,6521.32,0,5142.01
ORD979429,1/26/2023,South,Grace,Electronics,Laptop,49,1645.39,80624.11,0.24,53744.63
ORD978654,7/23/2024,West,Ama,Furniture,Cabinet,26,1992.83,51813.58,0.09,31917.93
ORD348868,1/8/2023,North,Kofi,Clothing,Dress,48,255.22,12250.56,0.1,7757.35
ORD793792,1/22/2023,North,Michael,Electronics,Camera,42,48.28,2027.76,0.15,1396.53
ORD237998,6/14/2024,East,Kwame,Groceries,Milk,30,1188.94,35668.2,0.2,23502.7
ORD350699,2/11/2025,West,Sarah,Furniture,Cabinet,35,106.06,3712.1,0.2,2464.5
ORD446191,9/22/2023,West,Evelyn,Furniture,Chair,19,378.86,7198.34,0.05,4881.34
ORD624430,7/7/2023,West,Michael,Groceries,Milk,11,513.73,5651.03,0.06,3932.12
ORD952964,6/13/2023,East,Stephen,Groceries,Oil,14,1072.29,15012.06,0.17,9953.4
ORD217885,1/24/2023,North,Stephen,Electronics,Camera,6,258.31,1549.86,0.17,1152.68
ORD811687,6/18/2025,East,Yaw,Clothing,Dress,21,1898.55,39869.55,0.11,24626.94
ORD140660,1/27/2023,North,Priscilla,Stationery,Marker,47,357.75,16814.25,0.27,9815.73
ORD445154,5/30/2025,East,Josephine,Groceries,Oil,30,979.48,29384.4,0.17,18239.44
ORD886484,12/9/2023,South,Evelyn,Clothing,Jeans,35,259.32,9076.2,0.25,4307.52
ORD231829,9/26/2024,East,Evelyn,Electronics,Smartphone,4,1364.19,5456.76,0.02,3818.41
ORD826712,11/6/2023,North,Grace,Electronics,Tablet,36,1986.35,71508.6,0.18,42641.18
ORD683889,11/13/2025,North,Kofi,Electronics,Laptop,3,357.32,1071.96,0.1,740.3
ORD147529,5/4/2023,West,Michael,Electronics,Laptop,50,841.43,42071.5,0.17,28633.6
ORD452095,8/3/2025,North,Josephine,Clothing,Jeans,18,1560.35,28086.3,0.17,18764.53
ORD930864,3/1/2025,East,Richard,Clothing,T-shirt,21,189.85,3986.85,0.13,2862
ORD621085,7/17/2025,East,Kwame,Stationery,Marker,39,1173.89,45781.71,0.29,22506.12
ORD685441,4/19/2023,East,Josephine,Furniture,Cabinet,7,226.42,1584.94,0.07,1010.25
ORD666882,6/24/2023,South,Sarah,Groceries,Rice,45,267.03,12016.35,0.22,7556.44
ORD794522,12/30/2023,East,Daniel,Groceries,Bread,37,1952.99,72260.63,0.12,56476.68
ORD951812,7/7/2025,West,Kofi,Groceries,Oil,33,1571.62,51863.46,0.13,30492.75
ORD329610,7/28/2023,West,Yaw,Electronics,Smartphone,36,603.51,21726.36,0.06,15854.27
ORD570288,11/14/2024,East,Kofi,Clothing,Dress,41,789.45,32367.45,0.2,19115
ORD117729,2/8/2023,West,Sarah,Clothing,T-shirt,3,1178.61,3535.83,0.09,2865.81
ORD791468,5/26/2025,South,Josephine,Clothing,T-shirt,8,1614.26,12914.08,0.04,10054.72
ORD737676,7/24/2024,North,Richard,Electronics,Laptop,31,1661.24,51498.44,0.06,38957.72
ORD501332,1/6/2025,South,Anita,Electronics,Laptop,4,1558.14,6232.56,0.18,4430.73
ORD278587,10/13/2023,West,Michael,Electronics,Camera,19,1162.25,22082.75,0.23,12196.49
ORD467917,4/11/2023,East,Yaw,Electronics,Smartphone,40,1067.9,42716,0.14,29661.94
ORD325221,11/17/2024,North,Anita,Groceries,Rice,50,1811.48,90574,0.11,64362.13
ORD377879,7/12/2024,West,Kwame,Furniture,Cabinet,23,1979.11,45519.53,0.26,25833.54
ORD312219,8/20/2024,South,Ama,Groceries,Milk,24,1613.09,38714.16,0.04,27612.25
ORD185247,3/2/2025,North,Kofi,Groceries,Milk,17,953.55,16210.35,0.23,9465.07
ORD860438,5/17/2023,North,Grace,Stationery,Marker,20,1574.69,31493.8,0.19,22906.74
ORD766354,1/31/2024,South,Emmanuel,Furniture,Chair,8,1104.19,8833.52,0.2,5549.34
ORD722346,1/16/2025,West,Sarah,Groceries,Bread,11,896.68,9863.48,0.14,6371.08
ORD347140,5/17/2025,West,Richard,Groceries,Bread,43,1893.73,81430.39,0.08,58080.54
ORD962898,10/21/2024,North,Kofi,Furniture,Sofa,22,398.35,8763.7,0.15,6122.04
ORD141886,7/26/2024,West,Kofi,Electronics,Smartphone,28,121.07,3389.96,0.08,2283.77
ORD607824,4/2/2024,North,Priscilla,Furniture,Desk,27,1251.9,33801.3,0.11,18377.17
ORD195700,11/27/2025,South,Priscilla,Groceries,Rice,10,874.84,8748.4,0.02,6629.07
ORD629195,1/8/2023,North,Kofi,Electronics,Camera,45,1901.25,85556.25,0.22,46333.48
ORD603383,4/19/2023,West,Evelyn,Groceries,Bread,38,1731.03,65779.14,0.07,38182.91
ORD178963,4/13/2024,East,Yaw,Groceries,Rice,13,1944.65,25280.45,0.23,14000.6
ORD717251,5/28/2025,East,Anita,Electronics,Camera,19,236.16,4487.04,0.1,3317.74
ORD783625,1/14/2025,West,Evelyn,Groceries,Oil,45,527.09,23719.05,0.14,16519.13
ORD806633,5/6/2023,West,Josephine,Electronics,Smartphone,36,29.79,1072.44,0.26,686.94
ORD702646,5/12/2025,North,Josephine,Electronics,Laptop,36,407.68,14676.48,0.05,10000.99
ORD822010,9/25/2024,South,Priscilla,Clothing,T-shirt,27,1815.73,49024.71,0.28,22525.49
ORD650100,12/16/2023,South,Kwame,Stationery,Pencil,47,251.05,11799.35,0.28,6355.97
ORD397855,1/13/2024,North,Michael,Clothing,Dress,23,1512.16,34779.68,0.19,21461.81
ORD509270,12/19/2024,North,Anita,Clothing,Jacket,34,460.28,15649.52,0.19,10373.19
ORD689221,1/26/2024,West,Grace,Furniture,Chair,28,1116.11,31251.08,0.25,16453.79
ORD942256,7/22/2024,West,Daniel,Groceries,Rice,14,78.66,1101.24,0.07,684.22
ORD319491,8/15/2025,North,Priscilla,Stationery,Pen,41,1095,44895,0.21,22018.45
ORD499784,7/15/2023,South,Grace,Groceries,Rice,46,878.79,40424.34,0.1,28618.27
ORD537937,6/10/2023,East,Kwame,Groceries,Oil,43,1084.58,46636.94,0.22,32398.22
ORD211310,9/23/2024,East,Priscilla,Electronics,Laptop,12,1902.59,22831.08,0.16,16965.42
ORD637926,12/30/2025,North,Anita,Groceries,Rice,25,269.91,6747.75,0.06,3912.64
ORD661163,5/10/2025,North,Evelyn,Stationery,Notebook,49,81.54,3995.46,0.26,1958.9
ORD323316,1/26/2024,West,Kwame,Clothing,Jacket,27,1728.21,46661.67,0.29,21658.13
ORD819348,1/13/2023,South,Anita,Groceries,Rice,22,1350.9,29719.8,0.07,22092.41
ORD451463,11/6/2023,South,Daniel,Clothing,Dress,29,1786.7,51814.3,0.07,38950.4
ORD643388,5/24/2024,West,Stephen,Clothing,T-shirt,28,666.71,18667.88,0.17,13619.8
ORD975207,9/28/2025,South,Emmanuel,Groceries,Bread,10,1908.65,19086.5,0.07,14504.33
ORD918756,11/1/2024,South,Kwame,Furniture,Desk,4,1763.77,7055.08,0.23,3867.96
ORD335430,6/5/2025,South,Sarah,Furniture,Desk,43,1956.04,84109.72,0.06,50660.95
ORD894943,3/19/2025,East,Anita,Groceries,Bread,8,862.23,6897.84,0.16,4407.73
ORD555168,7/5/2023,West,Daniel,Electronics,Camera,37,796.37,29465.69,0.27,15769.9
ORD681583,4/5/2023,West,Kwame,Furniture,Chair,43,1859.48,79957.64,0.12,62606.73
ORD251144,8/28/2024,East,Richard,Electronics,Laptop,22,1351.84,29740.48,0.26,15483.12
ORD569986,10/5/2023,East,Emmanuel,Furniture,Cabinet,35,1105.23,38683.05,0.17,26971.62
ORD336223,12/7/2025,East,Josephine,Electronics,Laptop,43,749.46,32226.78,0.04,24104.68
ORD116148,10/31/2023,West,Richard,Clothing,Dress,26,787.44,20473.44,0.14,11244.89
ORD695524,8/9/2023,East,Sarah,Stationery,Pen,26,585.15,15213.9,0.29,6748.86
ORD224897,3/7/2025,East,Emmanuel,Clothing,T-shirt,1,1174.11,1174.11,0.23,550.35
ORD640142,12/9/2023,South,Daniel,Furniture,Chair,30,1827.33,54819.9,0.2,29563.06
ORD308418,4/26/2023,East,Richard,Clothing,Jacket,33,1464.62,48332.46,0.04,35149.16
ORD292649,2/10/2023,West,Yaw,Groceries,Bread,33,1526.48,50373.84,0.08,31617.78
ORD305437,12/4/2023,East,Sarah,Furniture,Sofa,5,1037.47,5187.35,0.16,3675.55
ORD110185,8/18/2024,East,Michael,Furniture,Desk,38,1481.62,56301.56,0.05,44218.8
ORD827005,10/28/2024,West,Stephen,Stationery,Marker,28,647.02,18116.56,0.28,7909.74
ORD382931,1/23/2025,South,Priscilla,Stationery,Pen,22,934.91,20568.02,0.1,15387.97
ORD380999,12/31/2024,North,Yaw,Groceries,Rice,27,985.03,26595.81,0.12,15449.19
ORD837181,4/25/2023,North,Daniel,Clothing,T-shirt,30,967.96,29038.8,0.29,14918.19
ORD578182,7/25/2024,North,Sarah,Clothing,Dress,15,969.82,14547.3,0.26,7002.4
ORD591378,1/18/2025,West,Evelyn,Clothing,Jacket,36,389.66,14027.76,0.28,6480.8
ORD725581,2/5/2025,East,Grace,Furniture,Cabinet,19,480.51,9129.69,0.03,6170.72
ORD756698,3/29/2025,South,Michael,Electronics,Laptop,33,622.53,20543.49,0.22,13977.83
ORD206869,11/26/2024,North,Josephine,Groceries,Milk,33,1042.18,34391.94,0.25,15853.64
ORD870825,8/20/2024,South,Yaw,Clothing,Jacket,19,666.68,12666.92,0.27,6199.28
ORD772557,1/29/2025,East,Yaw,Clothing,Jeans,7,1623.58,11365.06,0.29,5467.58
ORD678766,3/30/2025,South,Anita,Furniture,Desk,23,1532.82,35254.86,0.02,24964.8
ORD106198,9/20/2023,East,Anita,Clothing,Dress,6,1719.01,10314.06,0.28,4604.5
ORD979759,10/19/2024,East,Stephen,Clothing,Jeans,8,16.41,131.28,0.3,76.75
ORD846910,3/15/2024,North,Kofi,Electronics,Smartphone,5,923.89,4619.45,0.16,3236.4
ORD985697,9/20/2025,West,Kofi,Electronics,Camera,27,1501.4,40537.8,0.07,27437.93
ORD122994,6/4/2024,South,Stephen,Electronics,Camera,14,1231.17,17236.38,0.1,13860.78
ORD280063,1/23/2025,South,Ama,Furniture,Sofa,41,442.02,18122.82,0.2,10517.39
ORD760720,5/16/2024,West,Michael,Furniture,Sofa,48,736.13,35334.24,0.27,20313.27
ORD532187,1/31/2024,East,Ama,Clothing,T-shirt,6,1353.51,8121.06,0.25,5266.55
ORD304738,8/16/2025,North,Emmanuel,Furniture,Sofa,11,1970.55,21676.05,0.17,12782.35
ORD969016,11/21/2023,North,Stephen,Furniture,Desk,30,1889.45,56683.5,0.16,29467.49
ORD313553,5/2/2023,East,Yaw,Clothing,T-shirt,44,1865.85,82097.4,0.23,55382.84
ORD163209,11/17/2025,West,Emmanuel,Electronics,Laptop,12,70.78,849.36,0.3,441.59
ORD223992,7/10/2025,North,Ama,Clothing,Jeans,47,1270.85,59729.95,0.21,41716.65
ORD935522,1/14/2025,South,Emmanuel,Stationery,Marker,41,36.89,1512.49,0.14,1032.01
ORD795857,2/14/2024,East,Anita,Furniture,Chair,25,1811.77,45294.25,0.19,28363.63
ORD617320,1/29/2023,North,Yaw,Stationery,Pencil,36,581.68,20940.48,0.03,17474.73
ORD428724,6/26/2023,West,Stephen,Groceries,Rice,14,325.44,4556.16,0.06,3190.6
ORD873734,5/8/2024,North,Kofi,Clothing,Jeans,10,893.75,8937.5,0.21,5488.75
ORD440119,3/25/2024,North,Michael,Stationery,Marker,16,1335.67,21370.72,0.02,17135.88
ORD616783,5/10/2023,North,Emmanuel,Groceries,Milk,11,363.94,4003.34,0.05,2737.26
ORD581015,6/14/2025,East,Kofi,Clothing,Dress,43,891.78,38346.54,0.09,25745.43
ORD794103,9/16/2024,North,Kwame,Clothing,Jeans,24,1396.17,33508.08,0.29,19060.34
ORD845134,11/16/2025,South,Ama,Groceries,Milk,47,1521.32,71502.04,0.14,49078.01
ORD424631,5/20/2023,East,Emmanuel,Groceries,Bread,1,822.87,822.87,0.04,585.48
ORD882554,5/13/2023,South,Anita,Stationery,Marker,43,1131.32,48646.76,0.06,32228.4
ORD442168,10/8/2023,North,Sarah,Furniture,Cabinet,48,1350.75,64836,0.13,48164.79
ORD717818,1/30/2023,North,Sarah,Electronics,Smartphone,36,1925.27,69309.72,0.28,33148.82
ORD397053,6/5/2025,East,Anita,Clothing,T-shirt,15,1205.54,18083.1,0.28,10066.34
ORD307166,11/13/2025,North,Stephen,Furniture,Desk,14,1781.54,24941.56,0.11,19594.68
ORD145657,1/29/2023,South,Stephen,Clothing,Dress,45,972.62,43767.9,0.26,28539.39
ORD823532,9/26/2025,West,Stephen,Furniture,Cabinet,10,1763.14,17631.4,0.16,10266.73
ORD916025,12/11/2023,South,Grace,Stationery,Pencil,37,215.4,7969.8,0.19,4540.81
ORD949390,3/19/2024,South,Yaw,Furniture,Chair,35,1734.86,60720.1,0.11,33788.06
ORD642268,2/16/2024,East,Emmanuel,Clothing,Jacket,24,1188.98,28535.52,0.01,25258.83
ORD251353,10/3/2023,North,Priscilla,Clothing,T-shirt,17,1624.06,27609.02,0.1,22322.2
ORD995119,6/7/2023,East,Sarah,Groceries,Bread,5,1829.22,9146.1,0.23,5256.22
ORD967145,9/13/2024,North,Grace,Stationery,Pencil,48,73.35,3520.8,0.11,2767.36
ORD290244,2/6/2023,North,Josephine,Electronics,Tablet,23,1721.71,39599.33,0.03,23851.29
ORD144117,1/9/2025,South,Stephen,Stationery,Marker,18,1438.76,25897.68,0.16,19107.92
ORD132220,11/30/2024,North,Josephine,Furniture,Cabinet,10,591.94,5919.4,0.3,3502.81
ORD598648,10/13/2025,West,Grace,Electronics,Tablet,30,33.47,1004.1,0,752.4
ORD341037,8/14/2023,South,Grace,Clothing,Jacket,48,237.4,11395.2,0.03,8795.88
ORD361905,4/26/2024,South,Grace,Groceries,Rice,50,7.59,379.5,0.16,206.69
ORD295911,2/18/2025,East,Josephine,Clothing,Dress,4,1079.35,4317.4,0.16,2393.85
ORD932106,4/20/2023,West,Kwame,Clothing,Dress,10,326.67,3266.7,0.22,2019.44
ORD776006,12/27/2025,East,Stephen,Stationery,Notebook,20,1836.64,36732.8,0.16,23768.09
ORD594937,10/17/2024,South,Ama,Furniture,Cabinet,18,588.6,10594.8,0.17,7408.08
ORD113233,5/9/2025,South,Priscilla,Furniture,Desk,41,1973.92,80930.72,0.17,44917.98
ORD458153,3/9/2023,East,Priscilla,Clothing,Jacket,31,548,16988,0.29,8462.82
ORD797857,10/29/2023,West,Daniel,Furniture,Desk,20,1377.99,27559.8,0.14,14526.89
ORD431887,4/25/2023,North,Grace,Stationery,Notebook,45,282.23,12700.35,0.04,8652.77
ORD407348,4/25/2024,South,Stephen,Groceries,Oil,34,1506.12,51208.08,0.1,32502.68
ORD667411,6/15/2023,South,Daniel,Stationery,Pencil,41,265.27,10876.07,0.17,5739.56
ORD599193,8/19/2025,West,Yaw,Clothing,T-shirt,19,1250.5,23759.5,0.26,13620.36
ORD668508,9/15/2024,East,Richard,Stationery,Marker,3,733.55,2200.65,0.08,1609.86
ORD975100,8/25/2023,East,Emmanuel,Clothing,Dress,42,338.91,14234.22,0.03,11679.44
ORD734147,6/16/2023,North,Stephen,Groceries,Milk,20,1580.81,31616.2,0.02,21928.92
ORD540047,12/6/2024,West,Michael,Stationery,Pen,36,924.66,33287.76,0.13,23424.85
ORD784881,12/30/2025,North,Stephen,Furniture,Sofa,22,979.98,21559.56,0.14,15898.38
ORD361428,3/10/2025,North,Grace,Clothing,Jacket,43,1946.54,83701.22,0.26,51249.02
ORD743138,4/4/2024,South,Josephine,Electronics,Laptop,11,1237.18,13608.98,0.2,9566.23
ORD921416,9/17/2025,South,Ama,Furniture,Sofa,32,561.04,17953.28,0.15,12643.97
ORD435657,4/5/2025,North,Richard,Stationery,Pencil,12,1384.44,16613.28,0.07,12449.1
ORD218710,5/12/2024,East,Josephine,Electronics,Tablet,3,271.69,815.07,0.25,522.27
ORD433125,4/1/2024,North,Daniel,Electronics,Smartphone,6,1516.97,9101.82,0.21,5139.35
ORD140651,7/10/2025,West,Priscilla,Groceries,Oil,26,1530.99,39805.74,0.1,24046.87
ORD567436,4/5/2023,East,Josephine,Furniture,Desk,7,99.04,693.28,0.19,482.84
ORD353281,9/29/2023,North,Michael,Groceries,Oil,1,1336.86,1336.86,0.27,697.18
ORD904922,8/30/2024,South,Priscilla,Groceries,Milk,14,44.87,628.18,0.06,417.68
ORD975852,10/16/2025,South,Josephine,Electronics,Tablet,17,614.23,10441.91,0.29,5219.16
ORD474308,4/15/2024,South,Josephine,Groceries,Milk,46,517.42,23801.32,0.3,12840.57
ORD445589,1/27/2025,South,Kofi,Groceries,Bread,7,1339.48,9376.36,0.08,7228.84
ORD761270,11/8/2023,West,Kofi,Furniture,Cabinet,9,1071.55,9643.95,0.08,5612.5
ORD569036,10/13/2025,South,Daniel,Groceries,Milk,31,271.62,8420.22,0.03,6345.67
ORD230874,9/14/2023,East,Daniel,Groceries,Oil,16,1413.19,22611.04,0.22,12534.64
ORD294183,8/15/2024,South,Grace,Furniture,Chair,46,733.66,33748.36,0.22,23119.61
ORD204052,6/27/2023,South,Ama,Groceries,Oil,2,1106.97,2213.94,0.17,1272.42
ORD924925,6/20/2025,East,Daniel,Clothing,Jeans,28,1308.05,36625.4,0.04,29523.17
ORD621277,4/13/2024,North,Yaw,Groceries,Bread,18,998.17,17967.06,0.03,13366.51
ORD690686,6/7/2023,West,Ama,Clothing,T-shirt,3,1815.76,5447.28,0.26,3594.11
ORD462566,8/30/2024,East,Kofi,Electronics,Tablet,26,1242.87,32314.62,0.19,18757.61
ORD407296,4/17/2024,South,Michael,Electronics,Tablet,11,1406.24,15468.64,0.15,10436.96
ORD843300,12/26/2024,South,Daniel,Groceries,Rice,1,1514.64,1514.64,0.28,690.31
ORD205191,4/17/2025,West,Daniel,Furniture,Sofa,42,1553.33,65239.86,0.29,27999.7
ORD676225,5/22/2023,South,Emmanuel,Electronics,Smartphone,11,1592.6,17518.6,0.06,11211.06
ORD856980,5/23/2023,South,Michael,Clothing,T-shirt,33,380.51,12556.83,0.12,9419.59
ORD524693,3/11/2025,East,Yaw,Furniture,Chair,24,1346.83,32323.92,0.29,14819.92
ORD441305,12/26/2024,East,Sarah,Stationery,Pencil,18,1843.98,33191.64,0.11,18909.63
ORD999380,6/20/2025,East,Daniel,Electronics,Camera,32,1726.75,55256,0.01,37438.73
ORD262872,12/9/2023,North,Grace,Stationery,Pen,24,64.84,1556.16,0.24,987.32
